,Name,Total Bedroom,Apart Size,Max Watt,Address,Swim Pool,Price,lat,lon,location,Full Furnished,Unfurnished,Cakung,Cempaka Putih,Cengkareng,Cilandak,Duren Sawit,Gambir,Grogol Petamburan,Jatinegara,Kalideres,Kb. Jeruk,Kby. Baru,Kby. Lama,Kemayoran,Kembangan,Klp. Gading,Kramat Jati,Mampang Prpt,Menteng,Pademangan,Pancoran,Pd. Aren,Penjaringan,Pesanggrahan,Ps. Minggu,Ps. Rebo,Pulo Gadung,Sawah Besar,Senen,Setiabudi,Taman Sari,Tambora,Tanah Abang,Tebet,Tj. Priok
645,Exclusive and Modern 2BR at Skygarden Apartment By Travelio,2,3.9512437185814275,2200,"Jalan Haji R. Rasuna Said Kav. 62, Setiabudi, RT.18/RW.2, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",1,16.325109739041828,-6.2149348,106.8300519,"PT. Jakarta Setiabudi Internasional, Setiabudi 2 Lt.3A,Jalan Haji R. Rasuna Said, Kav.62, Karet Kuningan, Kecamatan Setiabudi, RT.18/RW.2, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
646,Modern 2BR Apartment with Pool View at Kemang Village By Travelio,2,4.48863636973214,3500,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,16.44739939810092,-6.2636432,106.8160416,"Jl. Kemang Raya, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Modern and Spacious 2BR L'Avenue Apartment By Travelio,2,4.804021044733257,3500,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,16.450398421710492,-6.2463646,106.8431907,"Jl. Raya Pasar Minggu No.15, RT.2/RW.2, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Spacious and Premium 3BR Apartment with City View Sudirman Tower Condominium By Travelio,3,4.499809670330265,7700,"Jl. Garnisun 1 No.8, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,16.414489589662676,-6.2201865,106.8162138,"Jl. Garnisun No.8, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
649,Prime Location 2BR The H Tower Citadines Apartment By Travelio,2,4.499809670330265,4452,"Jl. H. R. Rasuna Said No.Kav.20, Karet Kuningan, Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,16.45456781615096,-6.2196816,106.8320175,"Jalan Haji R. Rasuna Said Kav. 20, RT.1/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650,Exclusive and Cozy 3BR Apartment @ Thamrin Residence By Travelio,3,4.672828834461906,2200,"Jalan Kebon Kacang Raya, RT.3/RW.8, Kebon Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,16.45456781615096,-6.1942618,106.8186325,"Jl. Kebon Kacang Raya, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
651,Modern 2 BR Apartment @ FX Residence with City View By Travelio,2,4.143134726391533,3585,"Jalan Jendral Sudirman No. 52-53, RT. 1 / RW. 3, Gelora, Tanah Abang, RT.1/RW.3, Gelora, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12190",1,16.454567887579532,-6.224618,106.8099103,"Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Sumatera Selatan 12190, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Cozy and Comfy Sea View Combined Unit 3BR Apartment at Ancol Mansion By Travelio,3,4.969813299576001,7700,"Jl. Pasir Putih II, RT.11/RW.10, Ancol, Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",1,16.454567887579532,-6.124045199999999,106.8466748,"Jl. Pasir Putih II No.11, RW.10, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Luxury 3BR Apartment at Sudirman Tower Condominium By Travelio,3,4.5217885770490405,6600,"Jl. Garnisun 1 No.8, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,16.420050308759663,-6.2201865,106.8162138,"Jl. Garnisun No.8, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
654,Exclusive and Comfort 2BR + 1 Apartment at Sudirman Suites By Travelio,2,4.1588830833596715,3200,"Jl. Jend. Sudirman No.36 RT.14/RW.1, Bendungan Hilir, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210",1,16.461685355348397,-6.2370761,106.8237235,"Jl. Kuningan Barat Raya, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Best Location 2BR Gandaria Height Apartment By Travelio,2,4.110873864173311,2200,"Jl. KH. Moh Syafi'i Hadzami No.8 RT.010/RW.06 Kebayoran Lama Utara, Jakarta Selatan 12240",1,16.45813288256965,-6.245019,106.783053,"Jl. KH. M. Syafi'i Hadzami No.8, RT.10/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Exclusive 2 BR One Park Gandaria Residence Apartment with Private Lift By Travelio,2,4.543294782270004,5500,"Jl. Kyai Muhammad Syafii Hadzami No.1, RT.1/RW.10, Gandaria, Kebayoran Lama, Jakarta Selatan 12440",1,16.472267394503493,-6.245776999999999,106.7883942,"Jl. KH. M. Syafi'i Hadzami No.1, RT.1/RW.10, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Brand New and Luxury 1BR at West Vista Apartment By Travelio,1,4.07753744390572,4400,"Jalan Lingkar Luar No.8, Duri Kosambi, Cengkareng, RT.6/RW.8, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",1,16.489659207390805,-6.1320637,106.7297412,"Jl. Lkr. Luar Barat No.8, RT.1/RW.8, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Comfort and Minimalist 2BR Apartment Denpasar Residence By Travelio,2,4.174387269895637,4400,"Jl. Professor Doktor Satrio Kav.18, Karet Kuningan, Setia Budi, RT.14/RW.4, Karet Kuningan, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,16.5067536407501,-6.2234361,106.8232977,"Jl. Prof. DR. Satrio, RT.18/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
659,Comfort and Elegant 3BR Ambassador 2 Apartment By Travelio,3,4.727387818712341,3200,"Jalan Professor Doktor Satrio No.8, RT.11/RW.4, Karet Kuningan, Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,16.523560692399816,-6.224628999999999,106.8290887,"Jl. Prof. DR. Satrio No.8, RT.14/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
660,Elegant 3BR Ambassador Kuningan Apartment near Mall By Travelio,3,4.709530201312334,8800,"Jl. Pedurenan Masjid 3 No.14B, RT.11/RW.4, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,16.523560692399816,-6.2227573,106.8268318,"Jl. Pedurenan Masjid III No.14B, RT.11/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
661,Luxurious 3BR at St. Moritz Apartment near Shopping Mall By Travelio,3,4.672828834461906,5193,"Puri Indah CBD Blok U 1, Jl. Puri Indah Raya, RT.3/RW.2, Kembangan Sel., Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,16.523560692399816,-6.1876961,106.7392045,"Puri Indah CBD Jl. Puri Indah Raya Blok U 1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Furnished with Luxury Design 2BR Sahid Sudirman Apartment By Travelio,2,4.5217885770490405,4400,"Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,16.523560759066484,-6.2099587,106.8192702,"LaSalle College Jakarta, Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
663,Spacious 3BR Apartment at Sahid Sudirman Residence By Travelio,3,4.700480365792417,4400,"Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,16.523560759066484,-6.2099587,106.8192702,"LaSalle College Jakarta, Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
664,Luxurious 2BR at Park Royale Apartment By Travelio,2,4.61512051684126,3500,"Jalan Jend. Gatot Subroto Kav. 35, 37, 39, Tanah Abang, RT.4/RW.2, Bend. Hilir, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210",1,16.523560759066484,-6.2133124,106.8090425,"Jl. Gatot Subroto No.Kav. 35-39, RT.9/RW.2, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
665,Cozy 1BR with Workspace at Setiabudi Skygarden Apartment By Travelio,1,4.3694478524670215,7000,"Jalan Haji R. Rasuna Said Kav. 62, Setiabudi, RT.18/RW.2, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",1,16.523560759066484,-6.2149348,106.8300519,"PT. Jakarta Setiabudi Internasional, Setiabudi 2 Lt.3A,Jalan Haji R. Rasuna Said, Kav.62, Karet Kuningan, Kecamatan Setiabudi, RT.18/RW.2, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
666,Exclusive Pearl Garden Cream Pearl 2BR Apartment By Travelio,2,4.795790545596741,5500,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,16.429250006335167,-6.222239399999999,106.814551,"Jl. Gatot Subroto, RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
667,Elegant and Homey 2BR with Working Room Prapanca Apartment near Lippo Mall Kemang By Travelio,2,5.176149732573829,16500,"Jl. Pangeran Antasari No.88, RT.14/RW.1, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",-1,16.53351102391305,-6.2632568,106.8085881,"14, Jl. Pangeran Antasari No.88, RT.5/RW.1, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Gorgeous 2BR at Kemang Village Apartment By Travelio,2,4.727387818712341,3500,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,16.534482565079536,-6.2636432,106.8160416,"Jl. Kemang Raya, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Spacious Pearl Garden 2BR Apartment By Travelio,2,4.804021044733257,5500,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,16.434562828366822,-6.222239399999999,106.814551,"Jl. Gatot Subroto, RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
670,Classic and Homey 2BR at Setiabudi Skygarden Apartment By Travelio,2,4.290459441148391,10560,"Jalan Haji R. Rasuna Said Kav. 62, Setiabudi, RT.18/RW.2, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",1,16.50763325377711,-6.2149348,106.8300519,"PT. Jakarta Setiabudi Internasional, Setiabudi 2 Lt.3A,Jalan Haji R. Rasuna Said, Kav.62, Karet Kuningan, Kecamatan Setiabudi, RT.18/RW.2, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
671,Comfort and Strategic 2BR Apartment at Cik Ditiro Residence By Travelio,2,4.795790545596741,8800,"Jl. Teuku Cik Ditiro No.33, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310",1,16.510137671166774,-6.197812,106.8372813,"Jl. Teuku Cik Ditiro No.33, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Spacious with Strategic Place @ 2BR Kusuma Chandra Apartment By Travelio,2,4.804021044733257,4500,"Jl. Jend. Sudirman No.Kav. 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190",1,16.496532018185412,-6.225408,106.81149,"Jl. Jend. Sudirman No.Kav 52-53, RT.5/RW.1, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Luxurious Premium Location 2BR Gandaria Heights Apartment By Travelio,2,4.356708826689592,2200,"Jl. KH. Moh Syafi'i Hadzami No.8, RT.010/RW.06, Kebayoran Lama Utara, Jakarta Selatan 12240",1,16.54728190806895,-6.245019,106.783053,"Jl. KH. M. Syafi'i Hadzami No.8, RT.10/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Luxurious Pearl Garden 2BR Apartment By Travelio,2,4.844187086458591,5500,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,16.445427671352025,-6.222239399999999,106.814551,"Jl. Gatot Subroto, RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
675,Great Location 2BR Pearl Garden Apartment By Travelio,2,4.859812404361672,5500,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,16.450653235316935,-6.222239399999999,106.814551,"Jl. Gatot Subroto, RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Great Choice and Spacious 3BR at The Empyreal Apartment By Travelio,3,4.844187086458591,5500,"Kawasan Rasuna Epicentrum, Jl. H. R. Rasuna Said, RT.2/RW.5, Kuningan, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,16.55505936152637,-6.2179267,106.8339126,"Jl. Epicentrum Tengah, RT.2/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
677,Comfy and Cozy Stay 1BR at Branz Simatupang Apartment By Travelio,1,4.02535169073515,1300,"Jl. R.A.Kartini No.10, RT.10/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",1,16.563069828077115,-6.2928169,106.786701,"Jl. R.A. Kartini No.10, RT.10/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Exclusive City View 3BR Apartment at Bellagio Residence By Travelio,3,4.553876891600541,4400,"Jl. Mega Kuningan Barat Kav. E4 No. 3, Kuningan Timur, Setiabudi, RT.5/RW.2, Kuningan Tim., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",-1,16.582301191225653,-6.228392599999999,106.8241233,"Menara Dea Tower I 7th floor Jalan Mega Kuningan Kav. E4.3 No. 1-2, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
679,Exclusive 2 BR Gandaria Heights Apartment with Mall Access By Travelio,2,4.543294782270004,2200,"Jl. KH. Moh Syafi'i Hadzami. No.8, Kebayoran Lama, RT.10/RW.6, Kby. Lama Utara, Jakarta Selatan 12240",1,16.582435144229596,-6.245019,106.783053,"Jl. KH. M. Syafi'i Hadzami No.8, RT.10/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Fully Furnished with Luxury Design 2BR Gandaria Heights Apartment By Travelio,2,4.543294782270004,7700,"Jl. KH. Moh Syafi'i Hadzami No.8, RT.010/RW.06, Kebayoran Lama Utara, Jakarta Selatan 12240",1,16.497191458286416,-6.245019,106.783053,"Jl. KH. M. Syafi'i Hadzami No.8, RT.10/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Modern Spacious 3BR L'Avenue Apartment By Travelio,3,4.804021044733257,4400,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,16.597430545713433,-6.2463646,106.8431907,"Jl. Raya Pasar Minggu No.15, RT.2/RW.2, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Premium and Spacious 3BR Apartment at Kemang Village By Travelio,3,4.882801922586371,3500,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,16.597430545713433,-6.2636432,106.8160416,"Jl. Kemang Raya, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Premium Location 2BR Apartment @ FX Residence By Travelio,2,3.912023005428146,3258,"Jalan Jendral Sudirman No. 52-53, RT.1/RW.3, Jakarta Pusat, 12190",1,16.600521738474214,-6.224618,106.8099103,"Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Sumatera Selatan 12190, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Strategic 1BR at Citylofts Sudirman Apartment By Travelio,1,4.30406509320417,6600,"Jl. K.H. Mas Mansyur No.121, RT.10/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",1,16.576560210473364,-6.2095843,106.8196332,"10, Jl. K.H. Mas Mansyur No.121, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
685,Exclusive with City View 3BR Apartment Bellagio Residence By Travelio,3,5.123963979403259,4400,"Jl. Mega Kuningan Barat No.3, RT.5/RW.2, Kuningan, Kuningan Tim., Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",-1,16.622651601333356,-6.227580499999999,106.8243364,"The Bellagio Mall, Kav. E4, Jl. Mega Kuningan Barat No.3, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 15810, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
686,2 Bedroom Luxury Kuningan Setiabudi Apartment By Travelio,2,5.19295685089021,7456,"Jl. RS Mata Aini Kav. 9, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",-1,16.63636841580453,-6.2138117,106.8286001,"Jl. RS Mata Aini Jl. Kuningan Barat Raya No.5, RT.5/RW.5, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
687,Modern Elegant Design 2BR L'Avenue Apartment By Travelio,2,4.48863636973214,3500,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,16.638709097324224,-6.2463646,106.8431907,"Jl. Raya Pasar Minggu No.15, RT.2/RW.2, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
