,Name,Total Bedroom,Total Bathroom,Apart Size,Max Capacity,Max Watt,Address,Swim Pool,Rating,Total Review,Furnish Type,Price
684,Brand New and Luxury 1BR at West Vista Apartment By Travelio,1,1,59 sqm,Max. 2 Tamu,4400 W,"Jalan Lingkar Luar No.8, Duri Kosambi, Cengkareng, RT.6/RW.8, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",1,4.9,2,Full Furnished,"IDR
14,500,000
 / bulan"
685,Comfort and Minimalist 2BR Apartment Denpasar Residence By Travelio,2,1,65 sqm,Max. 4 Tamu,4400 W,"Jl. Professor Doktor Satrio Kav.18, Karet Kuningan, Setia Budi, RT.14/RW.4, Karet Kuningan, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,New,-1,Full Furnished,"IDR
14,750,000
 / bulan"
686,Comfort and Elegant 3BR Ambassador 2 Apartment By Travelio,3,2,113 sqm,Max. 4 Tamu,3200 W,"Jalan Professor Doktor Satrio No.8, RT.11/RW.4, Karet Kuningan, Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,New,-1,Full Furnished,"IDR
14,999,999
 / bulan"
687,Elegant 3BR Ambassador Kuningan Apartment near Mall By Travelio,3,2,111 sqm,Max. 4 Tamu,8800 W,"Jl. Pedurenan Masjid 3 No.14B, RT.11/RW.4, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,New,-1,Full Furnished,"IDR
14,999,999
 / bulan"
688,Luxurious 3BR at St. Moritz Apartment near Shopping Mall By Travelio,3,2,107 sqm,Max. 6 Tamu,-1,"Puri Indah CBD Blok U 1, Jl. Puri Indah Raya, RT.3/RW.2, Kembangan Sel., Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,4.7,5,Full Furnished,"IDR
14,999,999
 / bulan"
689,Furnished with Luxury Design 2BR Sahid Sudirman Apartment By Travelio,2,2,92 sqm,Max. 4 Tamu,4400 W,"Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,New,-1,Full Furnished,"IDR
15,000,000
 / bulan"
690,Spacious 3BR Apartment at Sahid Sudirman Residence By Travelio,3,2,110 sqm,Max. 6 Tamu,4400 W,"Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,5,2,Full Furnished,"IDR
15,000,000
 / bulan"
691,Luxurious 2BR at Park Royale Apartment By Travelio,2,1,101 sqm,Max. 4 Tamu,3500 W,"Jalan Jend. Gatot Subroto Kav. 35, 37, 39, Tanah Abang, RT.4/RW.2, Bend. Hilir, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210",1,New,-1,Full Furnished,"IDR
15,000,000
 / bulan"
692,Cozy 1BR with Workspace at Setiabudi Skygarden Apartment By Travelio,1,1,79 sqm,Max. 2 Guest(s),7000 W,"Jalan Haji R. Rasuna Said Kav. 62, Setiabudi, RT.18/RW.2, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",1,5,2,Full Furnished,"IDR
15,000,000
 / bulan"
693,Exclusive Pearl Garden Cream Pearl 2BR Apartment By Travelio,2,2,121 sqm,Max. 3 Tamu,5500 W,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,New,-1,Full Furnished,"IDR
13,649,999
 / bulan"
694,Elegant and Homey 2BR with Working Room Prapanca Apartment near Lippo Mall Kemang By Travelio,2,2,177 sqm,Max. 4 Tamu,16500 W,"Jl. Pangeran Antasari No.88, RT.14/RW.1, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",-1,5,1,Full Furnished,"IDR
15,149,999
 / bulan"
695,Gorgeous 2BR at Kemang Village Apartment By Travelio,2,2,113 sqm,Max. 4 Tamu,3500 W,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,New,-1,Full Furnished,"IDR
15,164,725
 / bulan"
696,Spacious Pearl Garden 2BR Apartment By Travelio,2,2,122 sqm,Max. 4 Tamu,5500 W,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,4.8,1,Full Furnished,"IDR
13,722,712
 / bulan"
697,Classic and Homey 2BR at Setiabudi Skygarden Apartment By Travelio,2,2,73 sqm,Max. 3 Tamu,10560 W,"Jalan Haji R. Rasuna Said Kav. 62, Setiabudi, RT.18/RW.2, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",1,New,-1,Full Furnished,"IDR
14,762,980
 / bulan"
698,Comfort and Strategic 2BR Apartment at Cik Ditiro Residence By Travelio,2,1,121 sqm,Max. 3 Guest(s),8800 W,"Jl. Teuku Cik Ditiro No.33, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310",1,New,-1,Full Furnished,"IDR
14,799,999
 / bulan"
699,Spacious with Strategic Place @ 2BR Kusuma Chandra Apartment By Travelio,2,2,122 sqm,Max. 3 Tamu,4500 W,"Jl. Jend. Sudirman No.Kav. 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190",1,5,3,Full Furnished,"IDR
14,599,999
 / bulan"
700,Luxurious Premium Location 2BR Gandaria Heights Apartment By Travelio,2,2,78 sqm,Max. 4 Tamu,2200 W,"Jl. KH. Moh Syafi'i Hadzami No.8, RT.010/RW.06, Kebayoran Lama Utara, Jakarta Selatan 12240",1,New,-1,Full Furnished,"IDR
15,360,071
 / bulan"
701,Luxurious Pearl Garden 2BR Apartment By Travelio,2,2,127 sqm,Max. 4 Tamu,5500 W,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,New,-1,Full Furnished,"IDR
13,872,620
 / bulan"
702,Great Location 2BR Pearl Garden Apartment By Travelio,2,2,129 sqm,Max. 4 Tamu,5500 W,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,New,-1,Full Furnished,"IDR
13,945,302
 / bulan"
703,Great Choice and Spacious 3BR at The Empyreal Apartment By Travelio,3,2,127 sqm,Max. 4 Guest(s),5500 W,"Kawasan Rasuna Epicentrum, Jl. H. R. Rasuna Said, RT.2/RW.5, Kuningan, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,5,2,Full Furnished,"IDR
15,479,999
 / bulan"
704,Comfy and Cozy Stay 1BR at Branz Simatupang Apartment By Travelio,1,1,56 sqm,Max. 2 Tamu,1300 W,"Jl. R.A.Kartini No.10, RT.10/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",1,5,3,Full Furnished,"IDR
15,604,499
 / bulan"
705,Exclusive City View 3BR Apartment at Bellagio Residence By Travelio,3,2,95 sqm,Max. 6 Tamu,4400 W,"Jl. Mega Kuningan Barat Kav. E4 No. 3, Kuningan Timur, Setiabudi, RT.5/RW.2, Kuningan Tim., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",-1,4.7,15,Full Furnished,"IDR
15,907,499
 / bulan"
706,Exclusive 2 BR Gandaria Heights Apartment with Mall Access By Travelio,2,2,94 sqm,Max. 3 Tamu,2200 W,"Jl. KH. Moh Syafi'i Hadzami. No.8, Kebayoran Lama, RT.10/RW.6, Kby. Lama Utara, Jakarta Selatan 12240",1,4.7,17,Full Furnished,"IDR
15,909,630
 / bulan"
707,Fully Furnished with Luxury Design 2BR Gandaria Heights Apartment By Travelio,2,2,94 sqm,Max. 4 Tamu,7700 W,"Jl. KH. Moh Syafi'i Hadzami No.8, RT.010/RW.06, Kebayoran Lama Utara, Jakarta Selatan 12240",1,New,-1,Full Furnished,"IDR
14,609,630
 / bulan"
708,Modern Spacious 3BR L'Avenue Apartment By Travelio,3,2,122 sqm,Max. 5 Tamu,4400 W,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,4.7,27,Full Furnished,"IDR
16,149,999
 / bulan"
709,Premium and Spacious 3BR Apartment at Kemang Village By Travelio,3,2,132 sqm,Max. 4 Tamu,3500 W,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,5,13,Full Furnished,"IDR
16,149,999
 / bulan"
710,Premium Location 2BR Apartment @ FX Residence By Travelio,2,1,50 sqm,Max. 3 Guest(s),-1,"Jalan Jendral Sudirman No. 52-53, RT.1/RW.3, Jakarta Pusat, 12190",1,4.9,21,Full Furnished,"IDR
16,199,999
 / bulan"
711,Strategic 1BR at Citylofts Sudirman Apartment By Travelio,1,1,74 sqm,Max. 2 Tamu,6600 W,"Jl. K.H. Mas Mansyur No.121, RT.10/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",1,New,-1,Full Furnished,"IDR
15,816,436
 / bulan"
712,Exclusive with City View 3BR Apartment Bellagio Residence By Travelio,3,3,168 sqm,Max. 6 Guest(s),4400 W,"Jl. Mega Kuningan Barat No.3, RT.5/RW.2, Kuningan, Kuningan Tim., Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",-1,4.9,8,Full Furnished,"IDR
16,562,499
 / bulan"
713,2 Bedroom Luxury Kuningan Setiabudi Apartment By Travelio,2,2,180 sqm,Max. 5 Tamu,-1,"Jl. RS Mata Aini Kav. 9, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",-1,4.8,3,Full Furnished,"IDR
16,791,249
 / bulan"
714,Modern Elegant Design 2BR L'Avenue Apartment By Travelio,2,1,89 sqm,Max. 3 Tamu,3500 W,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,4.9,10,Full Furnished,"IDR
16,830,598
 / bulan"
715,Luxurious 2BR Kemang Village Apartment By Travelio,2,2,148 sqm,Max. 4 Tamu,6600 W,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,5,9,Full Furnished,"IDR
16,890,173
 / bulan"
716,Luxury 3BR with Private Lift at Kemang Village Apartment By Travelio,3,2,165 sqm,Max. 6 Tamu,2200 W,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,New,-1,Full Furnished,"IDR
16,464,001
 / bulan"
717,Luxurious Modern 2BR Apartment at One Park Residences By Travelio,2,2,91 sqm,Max. 4 Tamu,2200 W,"Jl. Kyai Moh. Syafii Hadzami No.1, RT.1/RW.10, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440",1,5,2,Full Furnished,"IDR
17,000,000
 / bulan"
718,Fantastic View 2BR Apartment at FX Residence Sudirman By Travelio,2,1,63 sqm,Max. 4 Tamu,-1,"Jalan Jendral Sudirman No. 52-53, RT.1/RW. 3, Gelora, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12190",1,4.5,20,Full Furnished,"IDR
17,289,999
 / bulan"
719,Strategic 2BR Apartment with City View at FX Residence By Travelio,2,1,68 sqm,Max. 4 Tamu,-1,"Jalan Jendral Sudirman No. 52-53, RT.1/RW. 3, Gelora, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12190",1,4.9,5,Full Furnished,"IDR
17,839,999
 / bulan"
720,Luxury and Spacious 3BR Gandaria Heights Apartment By Travelio,3,2,110 sqm,Max. 4 Tamu,7700 W,"Jl. KH. Moh Syafi'i Hadzami No.8, RT.010/RW.06, Kebayoran Lama Utara, Jakarta Selatan 12240",1,New,-1,Full Furnished,"IDR
16,999,999
 / bulan"
721,Luxurious and Fully Furnished 2BR Casablanca Apartment By Travelio,2,2,121 sqm,Max. 4 Tamu,4400 W,"Jalan Casablanca Kav. 12, RT.14/RW.5, Menteng Dalam, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870",1,New,-1,Full Furnished,"IDR
17,999,999
 / bulan"
722,Exclusive and Modern 3BR Gandaria Heights Apartment By Travelio,3,2,94 sqm,,-1,,1,5,,Full Furnished,"IDR
18,174,198
 / bulan"
723,Spacious and Strategic 3BR One Park Gandaria Apartment By Travelio,3,2,143 sqm,Max. 4 Tamu,7040 W,"Jalan Kyai Muhammad Syafii Hadzami No.1, RT.1/RW.10, Gandaria, Kebayoran Lama, RT.1/RW.10, Kramat Pela, Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440",1,5,2,Full Furnished,"IDR
18,999,999
 / bulan"
724,Elegant and Spacious 2BR Menteng Executive Apartment By Travelio,2,2,139 sqm,Max. 4 Tamu,3500 W,"Jl. Pegangsaan Barat Kav. 6 - 12, Menteng, Jakarta Pusat - 10320",1,5,1,Full Furnished,"IDR
19,624,999
 / bulan"
725,Strategic Studio Apartment at Casablanca East By Travelio,Studio,1,24 sqm,Max. 2 Tamu,1300 W,"Jalan Pahlawan Revolusi No.2, RT.1/RW.2, Pd. Bambu, Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430",1,4.9,8,Full Furnished,"IDR
2,500,000
 / bulan"
726,Luxurious 2BR at Sudirman Suites Apartment By Travelio,2,1,72 sqm,Max. 3 Tamu,3200 W,"Jl. Jend. Sudirman No.36 RT.14/RW.1, Bendungan Hilir, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210",1,5,2,Full Furnished,"IDR
20,000,000
 / bulan"
727,Spacious and Comfort 3BR Apartment at Cilandak 88 Condominium By Travelio,3,2,200 sqm,Max. 5 Tamu,16500 W,"Jl. Margasatwa Raya Barat, Kel No.88, RT.1/RW.7, East Cilandak, Pasar Minggu, South Jakarta City, Jakarta 12560",1,New,-1,Full Furnished,"IDR
20,000,000
 / bulan"
728,Big and Cozy Gandaria Heights 3BR Apartment with Direct Access to Mall By Travelio,3,2,135 sqm,Max. 6 Tamu,2200 W,"Jl. KH. Moh Syafi'i Hadzami No.8, RT.010/RW.06, Kebayoran Lama Utara, Jakarta Selatan 12240",1,4.3,1,Full Furnished,"IDR
18,732,574
 / bulan"
729,Strategic and Best 3BR Apartment at FX Residence By Travelio,3,2,92 sqm,Max. 4 Tamu,-1,"Jalan Jendral Sudirman No. 52-53, RT.1/RW. 3, Gelora, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12190",1,4.8,15,Full Furnished,"IDR
20,887,499
 / bulan"
730,Luxurious 3BR Apartment at FX Residence Sudirman By Travelio,3,2,92 sqm,Max. 5 Tamu,-1,"Jalan Jendral Sudirman No. 52-53, RT.1/RW. 3, Gelora, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12190",1,5,21,Full Furnished,"IDR
21,056,249
 / bulan"
731,Strategic 2BR at Istana Sahid Sudirman Apartment By Travelio,2,2,128 sqm,Max. 4 Tamu,2200 W,"Jl. KH. Mas Mansyur, Tanah Abang, Jakarta, Tanah Abang, Jakarta Pusat, DKI Jakarta",1,New,-1,Full Furnished,"IDR
19,999,999
 / bulan"
732,Luxury and Strategic 2BR with Bathtub at The Elements Apartment By Travelio,2,2,72 sqm,Max. 4 Tamu,10500 W,"Jl. Epicentrum Tengah No.2, RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",-1,New,-1,Full Furnished,"IDR
22,000,000
 / bulan"
733,Luxury 2BR + 1BR at Ciputra World 2 Apartment By Travelio,3,2,143 sqm,Max. 5 Tamu,-1,"Jl. Prof. DR. Satrio No.7, RT.3/RW.3, Karet Semanggi, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",1,5,2,Full Furnished,"IDR
22,500,000
 / bulan"
734,Luxurious and Fully Furnished 3BR Casablanca Apartment By Travelio,3,2,159 sqm,Max. 6 Tamu,5500 W,"Jalan Casablanca Kav. 12, RT.14/RW.5, Menteng Dalam, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870",1,New,-1,Full Furnished,"IDR
22,999,999
 / bulan"
735,Premium and Spacious 3BR Pearl Garden Apartment By Travelio,3,3,168 sqm,Max. 5 Tamu,7500 W,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,New,-1,Full Furnished,"IDR
21,562,499
 / bulan"
736,Big and Cozy 3BR Pearl Garden Apartment By Travelio,3,3,180 sqm,Max. 6 Tamu,7500 W,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,New,-1,Full Furnished,"IDR
22,045,075
 / bulan"
737,Low Rise 3BR Pearl Garden Apartment By Travelio,3,3,190 sqm,Max. 6 Tamu,7500 W,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,5,1,Full Furnished,"IDR
22,388,165
 / bulan"
738,Best and Stylish 3BR with Balcony L'avenue Apartment By Travelio,3,2,122 sqm,Max. 6 Tamu,4400 W,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,5,16,Full Furnished,"IDR
24,150,000
 / bulan"
739,Very Spacious 3BR Apartment Nirvana Boutique Residence By Travelio,3,4,297 sqm,Max. 6 Tamu,4500 W,"Jl. Kemang Raya No.72, RT.11/RW.2, Bangka, Kec. Mampang Prapatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730",1,New,-1,Full Furnished,"IDR
24,999,999
 / bulan"
740,Relaxing Pearl Garden 3BR Apartment By Travelio,3,3,180 sqm,,,,1,New,-1,Full Furnished,"IDR
28,499,999
 / bulan"
741,Luxury Design 3BR at The Capital Residence SCBD By Travelio,3,2,145 sqm,Max. 6 Tamu,9500 W,"SCBD, lot 24th, JL. Jend. Sudirman, Kav. 52- 53, RT.5/RW.1, Senayan, Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190",-1,New,-1,Full Furnished,"IDR
37,777,128
 / bulan"
742,3BR Penthouse at Pearl Garden Apartment By Travelio,3,4,347 sqm,,,,1,New,-1,Full Furnished,"IDR
47,999,999
 / bulan"
743,2BR Unfurnished Apartment with AC at 28th Floor Sentra Timur Residence By Travelio,2,1,40 sqm,Max. 3 Tamu,2200 W,"Jl. Sentra Primer Timur, RT.5/RW.8, Pulo Gebang, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",1,-1,-1,Unfurnished,"IDR
1,799,999
 / bulan"
744,Studio Unfurnished with AC at 30th Floor Bassura City Apartment By Travelio,Studio,1,20 sqm,Max. 2 Tamu,900 W,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,-1,-1,Unfurnished,"IDR
1,949,999
 / bulan"
745,Studio Unfurnished with AC Tifolia Apartment at 26th Floor By Travelio,Studio,1,21 sqm,,,,1,-1,-1,Unfurnished,"IDR
1,994,999
 / bulan"
746,Unfurnished Studio with AC at Pluit Sea View Apartment By Travelio,Studio,1,24 sqm,Max. 2 Tamu,900 W,"Perkantoran dan Pergudangan Muara Baru II Blok A8, Jalan Muara Baru Raya, RT. 005 / RW. 003, Penjaringan, RT.5/RW.3, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",1,-1,-1,Unfurnished,"IDR
1,999,999
 / bulan"
747,Unfurnished 2BR with AC at East Park Apartment By Travelio,2,1,33 sqm,,,,1,-1,-1,Unfurnished,"IDR
2,099,999
 / bulan"
748,Unfurnished 2BR with AC at 10th Floor East Park Apartment By Travelio,2,1,33 sqm,Max. 3 Tamu,1300 W,"Jl. Dr. KRT Radjiman Widyodiningrat, Jatinegara, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",1,-1,-1,Unfurnished,"IDR
2,099,999
 / bulan"
749,Unfurnished Studio at Sentraland Cengkareng Apartment By Travelio,Studio,1,22 sqm,Max. 2 Tamu,1300 W,"Jl. Kapuk Cengkareng, RT.22/RW.16, Kapuk, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",1,-1,-1,Unfurnished,"IDR
2,099,999
 / bulan"
750,Unfurnished Studio at 18th Floor Pancoran Riverside Apartment By Travelio,Studio,1,25 sqm,Max. 2 Tamu,1300 W,"Jalan Pengadegan Timur I No. 30, RT.06 / RW.01, Pengadegan, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770",1,-1,-1,Unfurnished,"IDR
2,099,999
 / bulan"
751,Unfurnished 2BR with AC at Gateway Pesanggrahan Apartment By Travelio,2,1,33 sqm,Max. 3 Tamu,1300 W,"Jln. Ciledug Raya no.15 Pesanggrahan, Jakarta Selatan",-1,-1,-1,Unfurnished,"IDR
2,099,999
 / bulan"
752,Unfurnished Studio Room at 12th Floor Puri Orchard Apartment By Travelio,Studio,1,26 sqm,Max. 2 Tamu,1300 W,"Jl. Raya Adicipta Kav. 8 Lingkar Luar Barat, RT.11/RW.3, Rawa Buaya, Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740",1,-1,-1,Unfurnished,"IDR
2,099,999
 / bulan"
753,Studio Unfurnished with AC @ Tifolia Apartment By Travelio,Studio,1,21 sqm,Max. 2 Tamu,1300 W,"Jl. Perintis Kemerdekaan No.2, RW.16, Kayu Putih, Pulo Gadung, Kota Jakarta Timur, Jakarta 13210",1,-1,-1,Unfurnished,"IDR
2,199,999
 / bulan"
754,2BR Unfurnished at 26th Floor Green Bay Pluit Apartment with AC By Travelio,2,1,35 sqm,Max. 4 Guest(s),2200 W,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",1,-1,-1,Unfurnished,"IDR
2,299,999
 / bulan"
755,Unfurnished with AC 2BR at Kalibata City Apartment By Travelio,2,1,33 sqm,Max. 3 Tamu,1300 W,"Jl. Taman Makam Pahlawan, RT.9/RW.4, Rawajati, Pancoran, Kalibata, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740",-1,-1,-1,Unfurnished,"IDR
2,349,999
 / bulan"
756,Unfurnished Studio Room with AC at Citra Living Apartment By Travelio,Studio,1,17 sqm,Max. 2 Tamu,1300 W,"Jl. Peta Barat, RT.1/RW.7, Kalideres, Jakarta Barat, Jakarta 11840",1,-1,-1,Unfurnished,"IDR
2,449,999
 / bulan"
757,Unfurnished 2BR Apartment Taman Semanan Indah with AC and Water Heater By Travelio,2,1,44 sqm,Max. 3 Tamu,2200 W,"Jl. Taman Semanan Raya, RT.3/RW.11, Duri Kosambi, Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750",-1,-1,-1,Unfurnished,"IDR
2,499,999
 / bulan"
758,1BR Unfurnished at Puri Orchard Apartment with AC By Travelio,1,1,35 sqm,Max. 2 Tamu,2200 W,"Jl. Raya Adicipta Kav. 8 Lingkar Luar Barat, RT.11/RW.3, Rawa Buaya, Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740",1,-1,-1,Unfurnished,"IDR
2,499,999
 / bulan"
759,Unfurnished 2BR with AC at 25th Floor Bassura City Apartment By Travelio,2,1,30 sqm,Max. 3 Tamu,2200 W,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,-1,-1,Unfurnished,"IDR
2,499,999
 / bulan"
760,Unfurnished 2BR with AC at MT. Haryono Apartment By Travelio,2,1,30 sqm,Max. 3 Tamu,1300 W,"Jalan Otista No. 60, RT. 4 / RW. 12, Bidara Cina, Jatinegara, RT.11/RW.12, RT.11/RW.12, Kp. Melayu, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330",-1,-1,-1,Unfurnished,"IDR
2,499,999
 / bulan"
761,Unfurnished 2BR with AC at Gading Icon Apartment near Kelapa Gading By Travelio,2,1,40 sqm,Max. 2 Tamu,1300 W,"Jalan Perintis Kemerdekaan Kav. 99, Pulo Gadung, Jakarta Timur, Daerah Khusus Ibukota Jakarta 14240",1,-1,-1,Unfurnished,"IDR
2,500,000
 / bulan"
762,Unfurnished 2BR with AC at Paradise Mansion Apartment By Travelio,2,1,44 sqm,Max. 3 Tamu,2200 W,"Jl Satu Maret Pegadungan, RT.9/RW.4, Pegadungan, Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",1,-1,-1,Unfurnished,"IDR
2,519,999
 / bulan"
763,2BR Unfurnished with AC at The Oak Tower Apartment By Travelio,2,1,43 sqm,Max. 3 Tamu,2200 W,"Jl. Perintis Kemerdekaan Kav. 99, Pulo Gadung, RT.3/RW.2, Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13260",1,-1,-1,Unfurnished,"IDR
2,624,999
 / bulan"
764,Unfurnished 1BR Apartment with AC at 18th Floor Puri Mansion By Travelio,1,1,37 sqm,Max. 2 Tamu,3500 W,"Jalan Lingkar Luar, RT.2/RW.1, Kembangan Selatan, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,-1,-1,Unfurnished,"IDR
2,999,999
 / bulan"
765,Strategic 2BR Unfurnished at Maple Park Apartment with AC By Travelio,2,1,50 sqm,Max. 3 Tamu,2200 W,"Jalan HBR Motik No.2, RT.18/RW.5, Sunter Agung, Kota Jkt Utara, 14350",1,-1,-1,Unfurnished,"IDR
2,999,999
 / bulan"
766,1BR Unfurnished with AC at High Floor Puri Mansion Apartment By Travelio,1,1,37 sqm,Max. 2 Tamu,3500 W,"Jalan Lingkar Luar, RT.2/RW.1, Kembangan Selatan, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,-1,-1,Unfurnished,"IDR
2,999,999
 / bulan"
767,Unfurnished 2BR at 27th Floor Marina Ancol Apartment with AC By Travelio,2,1,48 sqm,Max. 4 Tamu,2200 W,"Jl. Lodan Raya No.2, RT.8/RW.11, Ancol, Pademangan, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430",1,-1,-1,Unfurnished,"IDR
3,079,999
 / bulan"
