,Name,Total Bedroom,Apart Size,Max Watt,Address,Swim Pool,Furnish Type,Price,lat,lon,location,kecamatan
644,Spacious Elegant 2BR Veranda Residence @ Puri Apartment by Travelio,2,95,2200,"Jl. Pesanggrahan No.28, RT.1/RW.6, Kembangan Sel., Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,Full Furnished,13788640,-6.185556699999999,106.7541655,"Jl. Pesanggrahan No.28, RT.1/RW.6, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",Pesanggrahan
645,Exclusive and Modern 2BR at Skygarden Apartment By Travelio,2,52,2200,"Jalan Haji R. Rasuna Said Kav. 62, Setiabudi, RT.18/RW.2, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",1,Full Furnished,12299999,-6.2149348,106.8300519,"PT. Jakarta Setiabudi Internasional, Setiabudi 2 Lt.3A,Jalan Haji R. Rasuna Said, Kav.62, Karet Kuningan, Kecamatan Setiabudi, RT.18/RW.2, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",Setiabudi
646,Modern 2BR Apartment with Pool View at Kemang Village By Travelio,2,89,3500,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,Full Furnished,13900000,-6.2636432,106.8160416,"Jl. Kemang Raya, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Mampang Prpt
647,Modern and Spacious 2BR L'Avenue Apartment By Travelio,2,122,3500,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,Full Furnished,13941749,-6.2463646,106.8431907,"Jl. Raya Pasar Minggu No.15, RT.2/RW.2, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia",Pancoran
648,Spacious and Premium 3BR Apartment with City View Sudirman Tower Condominium By Travelio,3,90,7700,"Jl. Garnisun 1 No.8, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,Full Furnished,13449999,-6.2201865,106.8162138,"Jl. Garnisun No.8, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia",Setiabudi
649,Prime Location 2BR The H Tower Citadines Apartment By Travelio,2,90,4452,"Jl. H. R. Rasuna Said No.Kav.20, Karet Kuningan, Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,Full Furnished,13999999,-6.2196816,106.8320175,"Jalan Haji R. Rasuna Said Kav. 20, RT.1/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Setiabudi
650,Exclusive and Cozy 3BR Apartment @ Thamrin Residence By Travelio,3,107,2200,"Jalan Kebon Kacang Raya, RT.3/RW.8, Kebon Melati, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",1,Full Furnished,13999999,-6.1942618,106.8186325,"Jl. Kebon Kacang Raya, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",Tanah Abang
651,Modern 2 BR Apartment @ FX Residence with City View By Travelio,2,63,3585,"Jalan Jendral Sudirman No. 52-53, RT. 1 / RW. 3, Gelora, Tanah Abang, RT.1/RW.3, Gelora, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12190",1,Full Furnished,14000000,-6.224618,106.8099103,"Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Sumatera Selatan 12190, Indonesia",Kby. Baru
652,Cozy and Comfy Sea View Combined Unit 3BR Apartment at Ancol Mansion By Travelio,3,144,7700,"Jl. Pasir Putih II, RT.11/RW.10, Ancol, Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",1,Full Furnished,14000000,-6.124045199999999,106.8466748,"Jl. Pasir Putih II No.11, RW.10, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Pademangan
653,Luxury 3BR Apartment at Sudirman Tower Condominium By Travelio,3,92,6600,"Jl. Garnisun 1 No.8, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,Full Furnished,13524999,-6.2201865,106.8162138,"Jl. Garnisun No.8, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia",Setiabudi
654,Exclusive and Comfort 2BR + 1 Apartment at Sudirman Suites By Travelio,2,64,3200,"Jl. Jend. Sudirman No.36 RT.14/RW.1, Bendungan Hilir, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210",1,Full Furnished,14100000,-6.2370761,106.8237235,"Jl. Kuningan Barat Raya, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia",Mampang Prpt
655,Best Location 2BR Gandaria Height Apartment By Travelio,2,61,2200,"Jl. KH. Moh Syafi'i Hadzami No.8 RT.010/RW.06 Kebayoran Lama Utara, Jakarta Selatan 12240",1,Full Furnished,14049999,-6.245019,106.783053,"Jl. KH. M. Syafi'i Hadzami No.8, RT.10/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",Kby. Lama
656,Exclusive 2 BR One Park Gandaria Residence Apartment with Private Lift By Travelio,2,94,5500,"Jl. Kyai Muhammad Syafii Hadzami No.1, RT.1/RW.10, Gandaria, Kebayoran Lama, Jakarta Selatan 12440",1,Full Furnished,14249999,-6.245776999999999,106.7883942,"Jl. KH. M. Syafi'i Hadzami No.1, RT.1/RW.10, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",Kby. Lama
657,Brand New and Luxury 1BR at West Vista Apartment By Travelio,1,59,4400,"Jalan Lingkar Luar No.8, Duri Kosambi, Cengkareng, RT.6/RW.8, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",1,Full Furnished,14500000,-6.1320637,106.7297412,"Jl. Lkr. Luar Barat No.8, RT.1/RW.8, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",Cengkareng
658,Comfort and Minimalist 2BR Apartment Denpasar Residence By Travelio,2,65,4400,"Jl. Professor Doktor Satrio Kav.18, Karet Kuningan, Setia Budi, RT.14/RW.4, Karet Kuningan, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,Full Furnished,14750000,-6.2234361,106.8232977,"Jl. Prof. DR. Satrio, RT.18/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Setiabudi
659,Comfort and Elegant 3BR Ambassador 2 Apartment By Travelio,3,113,3200,"Jalan Professor Doktor Satrio No.8, RT.11/RW.4, Karet Kuningan, Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,Full Furnished,14999999,-6.224628999999999,106.8290887,"Jl. Prof. DR. Satrio No.8, RT.14/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Setiabudi
660,Elegant 3BR Ambassador Kuningan Apartment near Mall By Travelio,3,111,8800,"Jl. Pedurenan Masjid 3 No.14B, RT.11/RW.4, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,Full Furnished,14999999,-6.2227573,106.8268318,"Jl. Pedurenan Masjid III No.14B, RT.11/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Setiabudi
661,Luxurious 3BR at St. Moritz Apartment near Shopping Mall By Travelio,3,107,5193,"Puri Indah CBD Blok U 1, Jl. Puri Indah Raya, RT.3/RW.2, Kembangan Sel., Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,Full Furnished,14999999,-6.1876961,106.7392045,"Puri Indah CBD Jl. Puri Indah Raya Blok U 1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",Kembangan
662,Furnished with Luxury Design 2BR Sahid Sudirman Apartment By Travelio,2,92,4400,"Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,Full Furnished,15000000,-6.2099587,106.8192702,"LaSalle College Jakarta, Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",Tanah Abang
663,Spacious 3BR Apartment at Sahid Sudirman Residence By Travelio,3,110,4400,"Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250",1,Full Furnished,15000000,-6.2099587,106.8192702,"LaSalle College Jakarta, Jl. Jend. Sudirman No.86, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",Tanah Abang
664,Luxurious 2BR at Park Royale Apartment By Travelio,2,101,3500,"Jalan Jend. Gatot Subroto Kav. 35, 37, 39, Tanah Abang, RT.4/RW.2, Bend. Hilir, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210",1,Full Furnished,15000000,-6.2133124,106.8090425,"Jl. Gatot Subroto No.Kav. 35-39, RT.9/RW.2, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210, Indonesia",Tanah Abang
665,Cozy 1BR with Workspace at Setiabudi Skygarden Apartment By Travelio,1,79,7000,"Jalan Haji R. Rasuna Said Kav. 62, Setiabudi, RT.18/RW.2, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",1,Full Furnished,15000000,-6.2149348,106.8300519,"PT. Jakarta Setiabudi Internasional, Setiabudi 2 Lt.3A,Jalan Haji R. Rasuna Said, Kav.62, Karet Kuningan, Kecamatan Setiabudi, RT.18/RW.2, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",Setiabudi
666,Exclusive Pearl Garden Cream Pearl 2BR Apartment By Travelio,2,121,5500,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,Full Furnished,13649999,-6.222239399999999,106.814551,"Jl. Gatot Subroto, RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Setiabudi
667,Elegant and Homey 2BR with Working Room Prapanca Apartment near Lippo Mall Kemang By Travelio,2,177,16500,"Jl. Pangeran Antasari No.88, RT.14/RW.1, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",-1,Full Furnished,15149999,-6.2632568,106.8085881,"14, Jl. Pangeran Antasari No.88, RT.5/RW.1, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150, Indonesia",Kby. Baru
668,Gorgeous 2BR at Kemang Village Apartment By Travelio,2,113,3500,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,Full Furnished,15164725,-6.2636432,106.8160416,"Jl. Kemang Raya, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Mampang Prpt
669,Spacious Pearl Garden 2BR Apartment By Travelio,2,122,5500,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,Full Furnished,13722712,-6.222239399999999,106.814551,"Jl. Gatot Subroto, RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Setiabudi
670,Classic and Homey 2BR at Setiabudi Skygarden Apartment By Travelio,2,73,10560,"Jalan Haji R. Rasuna Said Kav. 62, Setiabudi, RT.18/RW.2, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",1,Full Furnished,14762980,-6.2149348,106.8300519,"PT. Jakarta Setiabudi Internasional, Setiabudi 2 Lt.3A,Jalan Haji R. Rasuna Said, Kav.62, Karet Kuningan, Kecamatan Setiabudi, RT.18/RW.2, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",Setiabudi
671,Comfort and Strategic 2BR Apartment at Cik Ditiro Residence By Travelio,2,121,8800,"Jl. Teuku Cik Ditiro No.33, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310",1,Full Furnished,14799999,-6.197812,106.8372813,"Jl. Teuku Cik Ditiro No.33, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Menteng
672,Spacious with Strategic Place @ 2BR Kusuma Chandra Apartment By Travelio,2,122,4500,"Jl. Jend. Sudirman No.Kav. 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190",1,Full Furnished,14599999,-6.225408,106.81149,"Jl. Jend. Sudirman No.Kav 52-53, RT.5/RW.1, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",Kby. Baru
673,Luxurious Premium Location 2BR Gandaria Heights Apartment By Travelio,2,78,2200,"Jl. KH. Moh Syafi'i Hadzami No.8, RT.010/RW.06, Kebayoran Lama Utara, Jakarta Selatan 12240",1,Full Furnished,15360071,-6.245019,106.783053,"Jl. KH. M. Syafi'i Hadzami No.8, RT.10/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",Kby. Lama
674,Luxurious Pearl Garden 2BR Apartment By Travelio,2,127,5500,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,Full Furnished,13872620,-6.222239399999999,106.814551,"Jl. Gatot Subroto, RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Setiabudi
675,Great Location 2BR Pearl Garden Apartment By Travelio,2,129,5500,"Jl. Gatot Subroto No.7, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,Full Furnished,13945302,-6.222239399999999,106.814551,"Jl. Gatot Subroto, RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Setiabudi
676,Great Choice and Spacious 3BR at The Empyreal Apartment By Travelio,3,127,5500,"Kawasan Rasuna Epicentrum, Jl. H. R. Rasuna Said, RT.2/RW.5, Kuningan, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,Full Furnished,15479999,-6.2179267,106.8339126,"Jl. Epicentrum Tengah, RT.2/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Setiabudi
677,Comfy and Cozy Stay 1BR at Branz Simatupang Apartment By Travelio,1,56,1300,"Jl. R.A.Kartini No.10, RT.10/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",1,Full Furnished,15604499,-6.2928169,106.786701,"Jl. R.A. Kartini No.10, RT.10/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia",Cilandak
678,Exclusive City View 3BR Apartment at Bellagio Residence By Travelio,3,95,4400,"Jl. Mega Kuningan Barat Kav. E4 No. 3, Kuningan Timur, Setiabudi, RT.5/RW.2, Kuningan Tim., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",-1,Full Furnished,15907499,-6.228392599999999,106.8241233,"Menara Dea Tower I 7th floor Jalan Mega Kuningan Kav. E4.3 No. 1-2, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia",Setiabudi
679,Exclusive 2 BR Gandaria Heights Apartment with Mall Access By Travelio,2,94,2200,"Jl. KH. Moh Syafi'i Hadzami. No.8, Kebayoran Lama, RT.10/RW.6, Kby. Lama Utara, Jakarta Selatan 12240",1,Full Furnished,15909630,-6.245019,106.783053,"Jl. KH. M. Syafi'i Hadzami No.8, RT.10/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",Kby. Lama
680,Fully Furnished with Luxury Design 2BR Gandaria Heights Apartment By Travelio,2,94,7700,"Jl. KH. Moh Syafi'i Hadzami No.8, RT.010/RW.06, Kebayoran Lama Utara, Jakarta Selatan 12240",1,Full Furnished,14609630,-6.245019,106.783053,"Jl. KH. M. Syafi'i Hadzami No.8, RT.10/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",Kby. Lama
681,Modern Spacious 3BR L'Avenue Apartment By Travelio,3,122,4400,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,Full Furnished,16149999,-6.2463646,106.8431907,"Jl. Raya Pasar Minggu No.15, RT.2/RW.2, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia",Pancoran
682,Premium and Spacious 3BR Apartment at Kemang Village By Travelio,3,132,3500,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,Full Furnished,16149999,-6.2636432,106.8160416,"Jl. Kemang Raya, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Mampang Prpt
683,Premium Location 2BR Apartment @ FX Residence By Travelio,2,50,3258,"Jalan Jendral Sudirman No. 52-53, RT.1/RW.3, Jakarta Pusat, 12190",1,Full Furnished,16199999,-6.224618,106.8099103,"Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Sumatera Selatan 12190, Indonesia",Kby. Baru
684,Strategic 1BR at Citylofts Sudirman Apartment By Travelio,1,74,6600,"Jl. K.H. Mas Mansyur No.121, RT.10/RW.11, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",1,Full Furnished,15816436,-6.2095843,106.8196332,"10, Jl. K.H. Mas Mansyur No.121, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia",Tanah Abang
685,Exclusive with City View 3BR Apartment Bellagio Residence By Travelio,3,168,4400,"Jl. Mega Kuningan Barat No.3, RT.5/RW.2, Kuningan, Kuningan Tim., Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",-1,Full Furnished,16562499,-6.227580499999999,106.8243364,"The Bellagio Mall, Kav. E4, Jl. Mega Kuningan Barat No.3, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 15810, Indonesia",Setiabudi
686,2 Bedroom Luxury Kuningan Setiabudi Apartment By Travelio,2,180,7456,"Jl. RS Mata Aini Kav. 9, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",-1,Full Furnished,16791249,-6.2138117,106.8286001,"Jl. RS Mata Aini Jl. Kuningan Barat Raya No.5, RT.5/RW.5, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",Setiabudi
687,Modern Elegant Design 2BR L'Avenue Apartment By Travelio,2,89,3500,"Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",1,Full Furnished,16830598,-6.2463646,106.8431907,"Jl. Raya Pasar Minggu No.15, RT.2/RW.2, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia",Pancoran
688,Luxurious 2BR Kemang Village Apartment By Travelio,2,148,6600,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,Full Furnished,16890173,-6.2636432,106.8160416,"Jl. Kemang Raya, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Mampang Prpt
689,Luxury 3BR with Private Lift at Kemang Village Apartment By Travelio,3,165,2200,"Jalan Pangeran Antasari No. 36, Kemang, Mampang Prapatan, RT.12/RW.5, Bangka, Mampang Prpt., Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150",1,Full Furnished,16464001,-6.2636432,106.8160416,"Jl. Kemang Raya, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Mampang Prpt
690,Luxurious Modern 2BR Apartment at One Park Residences By Travelio,2,91,2200,"Jl. Kyai Moh. Syafii Hadzami No.1, RT.1/RW.10, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440",1,Full Furnished,17000000,-6.245776999999999,106.7883942,"Jl. KH. M. Syafi'i Hadzami No.1, RT.1/RW.10, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",Kby. Lama
691,Fantastic View 2BR Apartment at FX Residence Sudirman By Travelio,2,63,3721,"Jalan Jendral Sudirman No. 52-53, RT.1/RW. 3, Gelora, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12190",1,Full Furnished,17289999,-6.224618,106.8099103,"Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Sumatera Selatan 12190, Indonesia",Kby. Baru
692,Strategic 2BR Apartment with City View at FX Residence By Travelio,2,68,3904,"Jalan Jendral Sudirman No. 52-53, RT.1/RW. 3, Gelora, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12190",1,Full Furnished,17839999,-6.224618,106.8099103,"Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Sumatera Selatan 12190, Indonesia",Kby. Baru
693,Luxury and Spacious 3BR Gandaria Heights Apartment By Travelio,3,110,7700,"Jl. KH. Moh Syafi'i Hadzami No.8, RT.010/RW.06, Kebayoran Lama Utara, Jakarta Selatan 12240",1,Full Furnished,16999999,-6.245019,106.783053,"Jl. KH. M. Syafi'i Hadzami No.8, RT.10/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",Kby. Lama
694,Luxurious and Fully Furnished 2BR Casablanca Apartment By Travelio,2,121,4400,"Jalan Casablanca Kav. 12, RT.14/RW.5, Menteng Dalam, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870",1,Full Furnished,17999999,-6.2243242,106.8417968,"office 88 kasablanka Tower A, Jl. Raya Casablanca No.16, RW.5, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia",Menteng
695,Spacious and Strategic 3BR One Park Gandaria Apartment By Travelio,3,143,7040,"Jalan Kyai Muhammad Syafii Hadzami No.1, RT.1/RW.10, Gandaria, Kebayoran Lama, RT.1/RW.10, Kramat Pela, Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440",1,Full Furnished,18999999,-6.2456904,106.7887549,"1 Park Residences Lt. GF, Jl. KH. M . Syafii. Hadzami No. 1, Gandaria, Kebayoran Baru, RT.1/RW.10, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",Kby. Baru
696,Elegant and Spacious 2BR Menteng Executive Apartment By Travelio,2,139,3500,"Jl. Pegangsaan Barat Kav. 6 - 12, Menteng, Jakarta Pusat - 10320",1,Full Furnished,19624999,-6.2001545,106.8421173,"6 12, Jl. Pegangsaan Barat No.16, RT.16/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Menteng
